Date,All,Bin Fan,Calvin Jia,Andrew Audibert,Yupeng Fu,Haoyuan Li,Jiri Simsa,Gene Pang,Pei Sun,madanadit,cc,Chaomin Yu,haoyuan,Jan Hentschel,Yanqin Jin,Mingfei,David Capwell,bf8086,gjhkael,Henry Saputra,David Zhu,Shaoshan Liu,LuQQiu,Carson Wang,luoli,mbl,RongGu,Manu Goyal
Sat Feb 06 00:00:00 CST 2016,56,9,12,28,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Feb 07 00:00:00 CST 2016,9,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 08 00:00:00 CST 2016,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Feb 09 00:00:00 CST 2016,61,17,10,14,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Feb 10 00:00:00 CST 2016,60,34,7,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Feb 11 00:00:00 CST 2016,19,9,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Feb 12 00:00:00 CST 2016,8,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Feb 13 00:00:00 CST 2016,7,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Feb 14 00:00:00 CST 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 15 00:00:00 CST 2016,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Tue Feb 16 00:00:00 CST 2016,22,7,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Feb 17 00:00:00 CST 2016,26,5,1,1,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Thu Feb 18 00:00:00 CST 2016,31,9,0,8,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Feb 19 00:00:00 CST 2016,14,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Feb 20 00:00:00 CST 2016,14,10,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Feb 21 00:00:00 CST 2016,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 22 00:00:00 CST 2016,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Feb 23 00:00:00 CST 2016,109,50,5,5,2,5,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Wed Feb 24 00:00:00 CST 2016,110,35,11,0,11,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Thu Feb 25 00:00:00 CST 2016,38,1,0,11,8,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fri Feb 26 00:00:00 CST 2016,61,4,3,10,7,0,5,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Feb 27 00:00:00 CST 2016,18,0,4,2,2,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Feb 28 00:00:00 CST 2016,10,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 29 00:00:00 CST 2016,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Mar 01 00:00:00 CST 2016,51,0,4,4,9,0,2,13,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Mar 02 00:00:00 CST 2016,22,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 03 00:00:00 CST 2016,35,2,5,0,7,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Fri Mar 04 00:00:00 CST 2016,59,14,3,2,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Mar 05 00:00:00 CST 2016,15,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Mar 06 00:00:00 CST 2016,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Mar 07 00:00:00 CST 2016,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Mar 08 00:00:00 CST 2016,23,6,6,2,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Mar 09 00:00:00 CST 2016,36,3,1,0,2,0,14,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 10 00:00:00 CST 2016,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Mar 11 00:00:00 CST 2016,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Mar 12 00:00:00 CST 2016,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Mar 13 00:00:00 CST 2016,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Mar 14 00:00:00 CST 2016,4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Mar 15 00:00:00 CST 2016,26,3,7,0,3,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Mar 16 00:00:00 CST 2016,22,4,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 17 00:00:00 CST 2016,41,5,5,7,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Mar 18 00:00:00 CST 2016,35,6,2,1,3,1,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Mar 19 00:00:00 CST 2016,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Mar 20 00:00:00 CST 2016,16,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Mon Mar 21 00:00:00 CST 2016,14,0,3,0,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Mar 22 00:00:00 CST 2016,18,2,6,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wed Mar 23 00:00:00 CST 2016,49,5,21,0,6,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 24 00:00:00 CST 2016,28,3,3,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Mar 25 00:00:00 CST 2016,32,3,5,0,1,1,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Mar 26 00:00:00 CST 2016,28,6,1,1,2,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Sun Mar 27 00:00:00 CST 2016,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Mar 28 00:00:00 CST 2016,11,0,6,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Mar 29 00:00:00 CST 2016,20,1,0,1,3,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Mar 30 00:00:00 CST 2016,16,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 31 00:00:00 CST 2016,35,0,0,4,5,2,1,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fri Apr 01 00:00:00 CST 2016,43,0,0,16,12,0,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Apr 02 00:00:00 CST 2016,13,3,0,2,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Apr 03 00:00:00 CST 2016,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Apr 04 00:00:00 CST 2016,8,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Apr 05 00:00:00 CST 2016,24,3,0,4,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Apr 06 00:00:00 CST 2016,32,4,0,4,9,0,3,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Apr 07 00:00:00 CST 2016,18,4,0,3,0,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Apr 08 00:00:00 CST 2016,21,2,0,1,1,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Apr 09 00:00:00 CST 2016,49,0,7,17,6,0,3,2,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Apr 10 00:00:00 CST 2016,12,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Apr 11 00:00:00 CST 2016,10,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Apr 12 00:00:00 CST 2016,26,2,2,2,5,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Apr 13 00:00:00 CST 2016,9,0,0,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Apr 14 00:00:00 CST 2016,15,0,1,0,2,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Apr 15 00:00:00 CST 2016,22,8,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Apr 16 00:00:00 CST 2016,17,1,0,6,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Apr 17 00:00:00 CST 2016,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Apr 18 00:00:00 CST 2016,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Apr 19 00:00:00 CST 2016,17,0,7,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Apr 20 00:00:00 CST 2016,33,1,2,3,3,0,3,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Apr 21 00:00:00 CST 2016,30,4,4,4,0,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Apr 22 00:00:00 CST 2016,53,3,20,7,4,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Apr 23 00:00:00 CST 2016,14,0,2,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Apr 24 00:00:00 CST 2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Apr 25 00:00:00 CST 2016,10,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Apr 26 00:00:00 CST 2016,29,0,0,0,2,0,6,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Wed Apr 27 00:00:00 CST 2016,29,4,0,2,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Thu Apr 28 00:00:00 CST 2016,22,9,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Apr 29 00:00:00 CST 2016,38,8,0,1,1,1,3,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Apr 30 00:00:00 CST 2016,24,0,0,9,3,0,2,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun May 01 00:00:00 CST 2016,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon May 02 00:00:00 CST 2016,28,10,0,13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue May 03 00:00:00 CST 2016,14,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed May 04 00:00:00 CST 2016,27,7,0,3,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Thu May 05 00:00:00 CST 2016,64,11,0,4,2,0,6,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri May 06 00:00:00 CST 2016,65,18,2,2,3,0,7,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sat May 07 00:00:00 CST 2016,20,4,1,2,1,0,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun May 08 00:00:00 CST 2016,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon May 09 00:00:00 CST 2016,23,4,0,1,0,1,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue May 10 00:00:00 CST 2016,46,9,0,13,2,0,3,2,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed May 11 00:00:00 CST 2016,53,7,6,6,1,2,7,8,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu May 12 00:00:00 CST 2016,46,8,12,2,1,0,2,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri May 13 00:00:00 CST 2016,74,16,19,1,7,1,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat May 14 00:00:00 CST 2016,44,7,9,2,0,0,4,2,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun May 15 00:00:00 CST 2016,62,7,6,0,0,1,3,12,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon May 16 00:00:00 CST 2016,59,0,33,3,0,0,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue May 17 00:00:00 CST 2016,96,16,26,2,0,0,19,6,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed May 18 00:00:00 CST 2016,62,8,9,2,3,0,7,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu May 19 00:00:00 CST 2016,50,3,8,0,3,0,3,12,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri May 20 00:00:00 CST 2016,84,17,13,5,0,0,10,0,8,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat May 21 00:00:00 CST 2016,29,6,8,1,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun May 22 00:00:00 CST 2016,32,10,8,1,0,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon May 23 00:00:00 CST 2016,9,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue May 24 00:00:00 CST 2016,36,4,6,2,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed May 25 00:00:00 CST 2016,40,4,10,7,0,0,4,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu May 26 00:00:00 CST 2016,34,5,2,0,1,0,5,7,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri May 27 00:00:00 CST 2016,23,8,7,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat May 28 00:00:00 CST 2016,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun May 29 00:00:00 CST 2016,15,2,0,0,0,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon May 30 00:00:00 CST 2016,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue May 31 00:00:00 CST 2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 01 00:00:00 CST 2016,23,4,1,7,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 02 00:00:00 CST 2016,41,9,2,6,0,0,0,3,11,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 03 00:00:00 CST 2016,33,5,2,2,0,0,0,2,3,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jun 04 00:00:00 CST 2016,98,22,2,7,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 05 00:00:00 CST 2016,15,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 06 00:00:00 CST 2016,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 07 00:00:00 CST 2016,14,1,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 08 00:00:00 CST 2016,15,2,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 09 00:00:00 CST 2016,19,3,8,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 10 00:00:00 CST 2016,22,4,4,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jun 11 00:00:00 CST 2016,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 12 00:00:00 CST 2016,13,0,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 13 00:00:00 CST 2016,7,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 14 00:00:00 CST 2016,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 15 00:00:00 CST 2016,22,2,1,6,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 16 00:00:00 CST 2016,12,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 17 00:00:00 CST 2016,40,2,8,2,0,0,4,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jun 18 00:00:00 CST 2016,23,4,0,0,0,0,4,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 19 00:00:00 CST 2016,15,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 20 00:00:00 CST 2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 21 00:00:00 CST 2016,34,3,3,2,0,0,8,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 22 00:00:00 CST 2016,34,0,2,5,1,0,12,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 23 00:00:00 CST 2016,20,0,0,7,0,0,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 24 00:00:00 CST 2016,48,6,6,9,0,0,5,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Sat Jun 25 00:00:00 CST 2016,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 26 00:00:00 CST 2016,8,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 27 00:00:00 CST 2016,8,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 28 00:00:00 CST 2016,37,1,0,5,0,0,8,7,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 29 00:00:00 CST 2016,29,16,0,1,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 30 00:00:00 CST 2016,51,3,0,24,2,0,8,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 01 00:00:00 CST 2016,42,14,0,2,0,0,1,2,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 02 00:00:00 CST 2016,24,7,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sun Jul 03 00:00:00 CST 2016,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 04 00:00:00 CST 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 05 00:00:00 CST 2016,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 06 00:00:00 CST 2016,6,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 07 00:00:00 CST 2016,33,9,0,7,0,0,0,0,1,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 08 00:00:00 CST 2016,37,2,9,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 09 00:00:00 CST 2016,26,2,10,6,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 10 00:00:00 CST 2016,20,1,15,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 11 00:00:00 CST 2016,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 12 00:00:00 CST 2016,18,1,3,7,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 13 00:00:00 CST 2016,13,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 14 00:00:00 CST 2016,36,3,7,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 15 00:00:00 CST 2016,24,4,2,0,1,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 16 00:00:00 CST 2016,21,3,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 17 00:00:00 CST 2016,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 18 00:00:00 CST 2016,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 19 00:00:00 CST 2016,47,11,6,5,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 20 00:00:00 CST 2016,27,1,0,13,2,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 21 00:00:00 CST 2016,20,1,1,6,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 22 00:00:00 CST 2016,24,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 23 00:00:00 CST 2016,28,8,0,13,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 24 00:00:00 CST 2016,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 25 00:00:00 CST 2016,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 26 00:00:00 CST 2016,10,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 27 00:00:00 CST 2016,23,3,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 28 00:00:00 CST 2016,27,2,1,16,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 29 00:00:00 CST 2016,29,0,1,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 30 00:00:00 CST 2016,16,0,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 31 00:00:00 CST 2016,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Aug 01 00:00:00 CST 2016,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Aug 02 00:00:00 CST 2016,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Aug 03 00:00:00 CST 2016,34,1,2,26,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
